cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits
18,14,0.034276723861694336,0.05249285697937012,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",11,"{'1': 10, '0,1': 1, '0': 1}",0.020045757293701172,0.07045388221740723,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",2,"{'6,7': 1, '6': 1}",0.019513607025146484,0.06296396255493164,"{'000000000000000000000000000': 1023, '100000000000000000000000000': 1}",4,"{'20': 3, '20,19': 1}",0.1044003963470459,0.05117034912109375,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",45,"{'8': 16, '0': 13, '19,22': 2, '14,16': 2, '2,3': 2, '3,5': 2, '11,14': 2, '5,8': 2, '0,1': 2, '1,2': 2, '16,19': 2, '8,11': 1, '14,11': 1, '16,14': 1, '1,0': 1, '19,16': 1, '22,19': 1, '5,3': 1, '3,2': 1, '2,1': 1, '8,5': 1}"
18,15,0.01695394515991211,0.049866437911987305,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",3,{6: 3},0.018999576568603516,0.061905860900878906,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",3,{9: 3},0.015957117080688477,0.062399864196777344,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{0: 3},0.01252889633178711,0.06394004821777344,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",49,{0: 49}
18,16,0.014023303985595703,0.04700326919555664,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",1,{9: 1},0.01695418357849121,0.059107065200805664,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",1,{17: 1},0.015008687973022461,0.05983996391296387,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{0: 1},0.01206350326538086,0.06197667121887207,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",48,{0: 48}
18,17,0.016550540924072266,0.04300332069396973,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",3,{20: 3},0.018948793411254883,0.05689549446105957,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{17: 3},0.01600956916809082,0.06003570556640625,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{0: 3},0.013019323348999023,0.06305623054504395,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",67,{0: 67}
19,4,0.0359041690826416,0.06189084053039551,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",7,"{'3': 3, '3,5': 2, '5,3': 1, '3,2': 1}",0.020011425018310547,0.06288838386535645,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",7,"{'3': 3, '3,2': 2, '2,3': 1, '3,5': 1}",0.01600813865661621,0.06450676918029785,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",7,"{'3': 3, '3,5': 2, '5,3': 1, '3,2': 1}",0.02184748649597168,0.05995297431945801,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",26,"{'0': 4, '8,11': 4, '11,14': 3, '25,26': 2, '13,14': 2, '14,16': 2, '16,19': 2, '19,22': 2, '0,1': 2, '22,25': 2, '11,8': 2, '1,2': 2, '3,5': 2, '5,8': 2, '2,3': 2, '16,14': 1, '1,0': 1, '14,13': 1, '14,11': 1, '2,1': 1, '8,5': 1, '3,2': 1, '22,19': 1, '25,22': 1, '5,3': 1, '26,25': 1, '19,16': 1}"
19,5,0.027583837509155273,0.06346583366394043,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",1,"{'3,5': 1}",0.01999950408935547,0.06607675552368164,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",1,"{'23,21': 1}",0.016954421997070312,0.06894516944885254,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",1,"{'23,21': 1}",0.020006895065307617,0.06698489189147949,{'000000000000000000000000000': 1024},15,"{'1': 3, '4': 3, '0,1': 2, '1,4': 2, '7,10': 2, '4,7': 2, '1,0': 1, '1,2': 1, '4,1': 1, '10,7': 1}"
19,6,0.03497028350830078,0.058962106704711914,"{'000000000000000000000000000': 196, '100000000000000000000000000': 828}",7,"{'25': 4, '25,22': 1, '25,24': 1, '25,26': 1}",0.020943641662597656,0.06288862228393555,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",7,"{'7': 4, '7,10': 1, '7,4': 1, '7,6': 1}",0.01601696014404297,0.06449198722839355,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",7,"{'1': 4, '1,2': 1, '1,4': 1, '1,0': 1}",0.023981571197509766,0.05998516082763672,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",35,"{'18,21': 6, '15,18': 5, '23': 4, '21,23': 4, '12,15': 4, '10,12': 3, '21,18': 3, '0,1': 2, '24,25': 2, '22,25': 2, '23,21': 2, '15,12': 2, '18,15': 2, '7,10': 2, '4,7': 2, '1,4': 2, '10,7': 1, '7,4': 1, '12,10': 1, '4,1': 1, '25,22': 1, '1,0': 1, '25,24': 1, '23,24': 1, '0': 1}"
19,7,0.054947614669799805,0.05396389961242676,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",9,"{'20': 6, '19': 4, '20,19': 3}",0.0199892520904541,0.06188464164733887,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",5,"{'9': 2, '9,8': 2, '8,9': 1}",0.017006635665893555,0.06288528442382812,"{'000000000000000000000000000': 1010, '100000000000000000000000000': 14}",5,"{'9': 2, '9,8': 2, '8,9': 1}",0.023993492126464844,0.05791425704956055,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",33,"{'5': 13, '0': 5, '14,16': 2, '2,3': 2, '5,8': 2, '3,5': 2, '16,19': 2, '0,1': 2, '1,2': 2, '8,11': 2, '11,14': 2, '14,11': 1, '8,5': 1, '11,8': 1, '1,0': 1, '16,14': 1, '5,3': 1, '3,2': 1, '2,1': 1, '19,16': 1}"
19,8,0.10285472869873047,0.04742717742919922,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",5,"{'3': 3, '3,2': 1, '3,5': 1}",0.02194046974182129,0.05989813804626465,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",5,"{'23': 3, '23,21': 1, '23,24': 1}",0.01795172691345215,0.0639495849609375,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",6,"{'3': 4, '3,2': 1, '3,5': 1}",0.02697896957397461,0.05790543556213379,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",40,"{'0': 19, '10,12': 3, '17,18': 2, '12,15': 2, '12,13': 2, '13,14': 2, '14,16': 2, '0,1': 2, '19,22': 2, '16,19': 2, '7,10': 2, '4,7': 2, '1,4': 2, '18,17': 1, '13,12': 1, '15,18': 1, '15,12': 1, '1,0': 1, '12,10': 1, '14,13': 1, '4,1': 1, '10,7': 1, '16,14': 1, '7,4': 1, '19,16': 1, '22,19': 1, '15': 1}"
19,9,0.02792525291442871,0.05690908432006836,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",5,"{'17': 2, '17,18': 2, '18,17': 1}",0.01700901985168457,0.06304216384887695,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",5,"{'6': 2, '6,7': 2, '7,6': 1}",0.013016700744628906,0.06149554252624512,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",5,"{'0': 2, '0,1': 2, '1,0': 1}",0.024932861328125,0.06301689147949219,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",26,"{'0': 5, '12': 3, '23,24': 2, '18,21': 2, '4,7': 2, '12,15': 2, '7,10': 2, '10,12': 2, '15,18': 2, '0,1': 2, '1,4': 2, '21,23': 2, '15,12': 1, '18,15': 1, '21,18': 1, '1,0': 1, '23,21': 1, '12,10': 1, '10,7': 1, '7,4': 1, '4,1': 1, '24,23': 1}"
19,10,0.054920196533203125,0.04992175102233887,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",11,"{'3': 9, '2': 4, '2,3': 1, '3,5': 1}",0.025045156478881836,0.05989241600036621,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",6,"{'3': 4, '3,2': 1, '3,5': 1}",0.018008947372436523,0.06204795837402344,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",7,"{'23': 5, '23,21': 1, '23,24': 1}",0.02892279624938965,0.06191706657409668,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",47,"{'0': 25, '8': 5, '11,14': 4, '5,8': 3, '8,11': 3, '16,19': 2, '2,3': 2, '3,5': 2, '19,22': 2, '0,1': 2, '1,2': 2, '14,16': 2, '14,11': 2, '8,5': 1, '11,8': 1, '1,0': 1, '16,14': 1, '22,19': 1, '5,3': 1, '3,2': 1, '2,1': 1, '19,16': 1}"
19,11,0.05792093276977539,0.0539240837097168,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",9,"{'23': 7, '21': 5, '21,23': 1, '23,24': 1}",0.02207469940185547,0.06589746475219727,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",8,"{'23': 6, '23,21': 1, '23,24': 1}",0.019022464752197266,0.06302499771118164,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",8,"{'3': 6, '3,2': 1, '3,5': 1}",0.03091716766357422,0.05604290962219238,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",62,"{'0': 35, '12': 10, '15,18': 4, '24,25': 2, '12,15': 2, '4,7': 2, '18,15': 2, '7,10': 2, '10,12': 2, '0,1': 2, '1,4': 2, '23,24': 2, '18,21': 2, '21,23': 2, '23,21': 1, '21,18': 1, '1,0': 1, '24,23': 1, '12,10': 1, '10,7': 1, '7,4': 1, '4,1': 1, '25,24': 1}"
19,12,0.04450869560241699,0.050385475158691406,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",9,"{'20': 8, '19': 4, '19,20': 1}",0.020450830459594727,0.06489348411560059,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",4,"{'17': 3, '17,18': 1}",0.018015623092651367,0.06390118598937988,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",4,"{'17': 3, '17,18': 1}",0.03097701072692871,0.057845354080200195,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",38,"{'5': 22, '0': 3, '1,2': 2, '2,3': 2, '3,5': 2, '0,1': 2, '14,16': 2, '11,14': 2, '8,11': 2, '1,0': 1, '2,1': 1, '3,2': 1, '16,14': 1, '14,11': 1, '11,8': 1, '5,8': 1, '5,3': 1}"
19,13,0.01597309112548828,0.05086326599121094,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",1,{6: 1},0.014959335327148438,0.06192183494567871,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{9: 1},0.011967897415161133,0.06288957595825195,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",1,{0: 1},0.009028911590576172,0.0659632682800293,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",25,{0: 25}
19,14,0.016953468322753906,0.04792928695678711,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",3,{9: 3},0.015005350112915039,0.060941219329833984,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{20: 3},0.01296544075012207,0.05997872352600098,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",3,{0: 3},0.010065555572509766,0.06489157676696777,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",24,{0: 24}
19,15,0.016002178192138672,0.0479283332824707,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{0: 1},0.016954421997070312,0.06394839286804199,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",1,{9: 1},0.01495981216430664,0.06194353103637695,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",1,{0: 1},0.012964725494384766,0.06339383125305176,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",55,{0: 55}
19,16,0.01631331443786621,0.10103058815002441,"{'000000000000000000000000000': 1008, '100000000000000000000000000': 16}",3,{0: 3},0.01700282096862793,0.05693984031677246,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{20: 3},0.01495981216430664,0.05938124656677246,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",3,{0: 3},0.011967658996582031,0.061960458755493164,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",58,{0: 58}
19,17,0.012965202331542969,0.04388141632080078,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",1,{6: 1},0.013962507247924805,0.05940103530883789,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",1,{9: 1},0.011967658996582031,0.05989503860473633,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",1,{0: 1},0.00997304916381836,0.0618896484375,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",21,{0: 21}
19,18,0.016055822372436523,0.04612398147583008,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",3,{0: 3},0.01695394515991211,0.058843374252319336,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{6: 3},0.01502227783203125,0.06407594680786133,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{0: 3},0.013030767440795898,0.06502389907836914,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",64,{0: 64}
20,4,0.03191494941711426,0.0705864429473877,"{'000000000000000000000000000': 1023, '100000000000000000000000000': 1}",10,"{'23': 6, '23,21': 2, '21,23': 1, '23,24': 1}",0.017531394958496094,0.06995844841003418,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",10,"{'3': 6, '3,5': 2, '5,3': 1, '3,2': 1}",0.014960527420043945,0.07200765609741211,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",10,"{'3': 6, '3,5': 2, '5,3': 1, '3,2': 1}",0.01595759391784668,0.06509780883789062,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",13,"{'0': 3, '1': 3, '0,1': 2, '2,3': 2, '1,2': 2, '1,0': 1, '3,2': 1, '2,1': 1, '1,4': 1}"
20,5,0.03796029090881348,0.060961246490478516,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",8,"{'23': 4, '23,21': 2, '21,23': 1, '23,24': 1}",0.021941184997558594,0.07090187072753906,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",8,"{'3': 4, '3,5': 2, '5,3': 1, '3,2': 1}",0.017030954360961914,0.06488800048828125,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",8,"{'23': 4, '23,24': 2, '24,23': 1, '23,21': 1}",0.022006511688232422,0.05191850662231445,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",30,"{'0': 4, '16,19': 4, '5,8': 4, '8,11': 4, '11,14': 4, '14,16': 3, '8,5': 2, '11,8': 2, '19,20': 2, '14,11': 2, '0,1': 2, '19,16': 2, '19,22': 2, '3,5': 2, '2,3': 2, '1,2': 2, '22,19': 1, '16,14': 1, '5,3': 1, '3,2': 1, '20,19': 1, '2,1': 1, '1,0': 1, '14': 1}"
20,6,0.03496289253234863,0.06289362907409668,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",6,"{'23': 2, '23,24': 2, '24,23': 1, '23,21': 1}",0.020943880081176758,0.06496024131774902,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",6,"{'3': 2, '3,5': 2, '5,3': 1, '3,2': 1}",0.01795172691345215,0.07312130928039551,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",6,"{'3': 2, '3,2': 2, '2,3': 1, '3,5': 1}",0.024933338165283203,0.0692894458770752,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",34,"{'12': 10, '10,12': 4, '12,10': 2, '15,18': 2, '21,23': 2, '23,24': 2, '0,1': 2, '24,25': 2, '18,21': 2, '10,7': 2, '7,10': 2, '12,15': 2, '4,7': 2, '1,4': 2, '21,18': 1, '18,15': 1, '15,12': 1, '0': 1, '25,24': 1, '23,21': 1, '24,23': 1, '7,4': 1, '4,1': 1, '1,0': 1, '10': 1}"
20,7,0.03889656066894531,0.06201624870300293,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",7,"{'19': 4, '19,22': 1, '19,16': 1, '19,20': 1}",0.02194070816040039,0.06981325149536133,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",7,"{'1': 4, '1,4': 1, '1,2': 1, '1,0': 1}",0.018015146255493164,0.07199645042419434,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",7,"{'18': 4, '18,21': 1, '18,15': 1, '18,17': 1}",0.024933338165283203,0.06592059135437012,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",18,"{'0': 5, '4,7': 4, '1,4': 3, '0,1': 2, '6,7': 2, '7,4': 2, '10,12': 2, '1,0': 1, '7,6': 1, '1,2': 1, '4,1': 1, '12,10': 1, '7,10': 1, '7': 1}"
20,8,0.040891170501708984,0.05897712707519531,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",9,"{'17': 6, '17,18': 2, '18,17': 1}",0.02400970458984375,0.06283211708068848,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",9,"{'9': 6, '9,8': 2, '8,9': 1}",0.021953821182250977,0.12479639053344727,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",9,"{'20': 6, '20,19': 2, '19,20': 1}",0.0249330997467041,0.061951637268066406,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",24,"{'0': 10, '2': 5, '0,1': 2, '1,2': 2, '8,9': 2, '5,8': 2, '3,5': 2, '2,3': 2, '1,0': 1, '2,1': 1, '9,8': 1, '8,5': 1, '5,3': 1, '3,2': 1}"
20,9,0.058022260665893555,0.05285787582397461,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",11,"{'19': 7, '20': 7, '20,19': 3}",0.021001100540161133,0.06482672691345215,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",8,"{'0': 5, '0,1': 2, '1,0': 1}",0.019017934799194336,0.06409478187561035,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",8,"{'17': 5, '17,18': 2, '18,17': 1}",0.028995990753173828,0.06396126747131348,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",28,"{'0': 17, '1': 5, '0,1': 2, '4,7': 2, '1,4': 2, '1,0': 1, '7,4': 1, '4,1': 1}"
20,10,0.05790567398071289,0.05191946029663086,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",10,"{'7': 7, '6': 6, '7,6': 3}",0.01900649070739746,0.0639500617980957,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",5,"{'20': 2, '20,19': 2, '19,20': 1}",0.01700568199157715,0.06490468978881836,"{'100000000000000000000000000': 6, '000000000000000000000000000': 1018}",5,"{'6': 2, '6,7': 2, '7,6': 1}",0.025984525680541992,0.0634453296661377,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",33,"{'3': 12, '0': 9, '0,1': 2, '1,2': 2, '2,3': 2, '11,14': 2, '8,11': 2, '5,8': 2, '3,5': 2, '1,0': 1, '2,1': 1, '3,2': 1, '14,11': 1, '11,8': 1, '8,5': 1, '5,3': 1}"
20,11,0.0399472713470459,0.05191826820373535,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",5,"{'23': 3, '23,24': 1, '23,21': 1}",0.023936033248901367,0.059946537017822266,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",5,"{'23': 3, '23,21': 1, '23,24': 1}",0.019046306610107422,0.06329131126403809,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",6,"{'3': 4, '3,2': 1, '3,5': 1}",0.031771183013916016,0.05707120895385742,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",43,"{'11': 12, '0': 11, '8,11': 4, '5,8': 4, '11,14': 3, '3,5': 3, '2,3': 2, '12,15': 2, '8,5': 2, '12,13': 2, '14,16': 2, '0,1': 2, '1,2': 2, '11,8': 2, '13,14': 2, '5,3': 1, '1,0': 1, '14,13': 1, '14,11': 1, '13,12': 1, '15,12': 1, '3,2': 1, '2,1': 1, '16,14': 1}"
20,12,0.022991657257080078,0.04992032051086426,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",2,{9: 2},0.017951488494873047,0.06305456161499023,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",2,{20: 2},0.015957117080688477,0.0633382797241211,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",2,{0: 2},0.012523174285888672,0.05995035171508789,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",36,{0: 36}
20,13,0.03989362716674805,0.04792904853820801,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",11,"{'7': 10, '6': 4, '6,7': 1}",0.02194070816040039,0.06189393997192383,"{'000000000000000000000000000': 539, '100000000000000000000000000': 485}",5,"{'26': 3, '26,25': 1}",0.018521785736083984,0.05995917320251465,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",5,"{'20': 4, '20,19': 1}",0.03291201591491699,0.05890536308288574,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",46,"{'0': 26, '8': 4, '19,22': 2, '14,16': 2, '2,3': 2, '3,5': 2, '11,14': 2, '5,8': 2, '0,1': 2, '1,2': 2, '16,19': 2, '8,11': 1, '14,11': 1, '16,14': 1, '1,0': 1, '19,16': 1, '22,19': 1, '5,3': 1, '3,2': 1, '2,1': 1, '8,5': 1}"
