cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
8,7,0.023038625717163086,0.11442875862121582,"{'0010001': 4, '0001000': 11, '0100000': 10, '0000000': 529, '0001001': 5, '0010000': 5, '0000001': 409, '0000011': 6, '0000101': 9, '0100001': 7, '0000100': 7, '0001101': 1, '0000010': 7, '1000000': 4, '1000001': 6, '0010101': 1, '0100101': 1, '1100001': 1, '1001001': 1}",4,{1: 3},0.01937127113342285,0.11924624443054199,"{'0001001': 7, '0000001': 425, '0001000': 10, '0100000': 4, '0000000': 525, '1000000': 9, '0000011': 2, '0000010': 9, '1000001': 5, '0010001': 3, '0010000': 4, '0000101': 7, '0000100': 11, '0100001': 2, '1100001': 1}",4,{1: 3},0.01703929901123047,0.12479615211486816,"{'0100000': 7, '0000000': 458, '0000100': 4, '0001001': 4, '0010000': 5, '0000001': 458, '0000010': 26, '1000011': 1, '0000101': 4, '0001000': 6, '0000011': 27, '0000110': 1, '1000000': 7, '0010001': 6, '0010010': 1, '0001011': 1, '0010011': 1, '1000001': 6, '0100001': 1}",4,{0: 3},0.011014938354492188,0.26627397537231445,"{'0000110': 1, '1000000': 10, '0010001': 3, '0000000': 465, '0100001': 11, '0010000': 4, '0000001': 437, '1000001': 4, '0000011': 29, '1000010': 1, '0000100': 11, '0100000': 4, '0001000': 5, '0000010': 22, '0001001': 8, '0000101': 7, '0011001': 1, '0100100': 1}",10,{0: 9},"{'0000000': 510, '0000001': 514}"
9,3,0.035587310791015625,0.13323163986206055,"{'0100000': 15, '0001000': 48, '0000000': 895, '0000100': 7, '0000001': 10, '0010000': 16, '0000110': 1, '1000000': 11, '1000001': 1, '0000010': 17, '0011000': 2, '1001000': 1}",2,"{'5,3': 1}",0.019936800003051758,0.1371922492980957,"{'0001000': 50, '0000000': 898, '0000010': 13, '0010000': 11, '0000001': 13, '1000010': 1, '0000100': 6, '1000000': 15, '0001110': 1, '0100000': 10, '1000001': 3, '1001000': 1, '0010001': 1, '0101000': 1}",2,"{'5,3': 1}",0.013631820678710938,0.13179874420166016,"{'0001000': 14, '0100000': 8, '0000000': 900, '0000010': 10, '0000100': 9, '0010000': 18, '0000001': 48, '1000000': 9, '1000001': 3, '0010001': 1, '0001001': 2, '0010010': 1, '0000101': 1}",2,"{'1,3': 1}",0.019486665725708008,0.12021732330322266,"{'0100000': 12, '0001000': 17, '0000000': 866, '0010000': 9, '0000001': 48, '0000101': 2, '1000011': 8, '1000000': 15, '0000010': 20, '1001000': 4, '1000001': 9, '1000010': 3, '0000100': 8, '1100011': 1, '0001100': 1, '0100010': 1}",14,"{'1': 6, '0,1': 2, '5,6': 2, '3,5': 2, '1,0': 1, '6,5': 1, '5,3': 1, '1,3': 1}",{'0000000': 1024}
9,4,0.023968219757080078,0.12782073020935059,"{'0100000': 3, '0010001': 397, '0000000': 436, '0010000': 90, '0000001': 44, '0010011': 8, '0000010': 8, '0010101': 2, '0001000': 6, '0000101': 1, '1010001': 5, '1000000': 3, '0110001': 6, '0110011': 1, '0000100': 5, '1000001': 1, '0011001': 4, '0010100': 2, '0000011': 2}",5,"{'1': 3, '1,3': 1}",0.01888585090637207,0.12319278717041016,"{'0001000': 36, '0011001': 26, '0010001': 428, '0000000': 438, '0010000': 17, '0000001': 25, '0010011': 8, '1000000': 5, '0110001': 6, '0100000': 3, '1010001': 8, '1011001': 1, '0010101': 8, '0011101': 1, '0011000': 4, '0000100': 4, '0001001': 2, '0000101': 1, '0100010': 1, '0000010': 2}",5,"{'5': 3, '5,3': 1}",0.018949270248413086,0.08702492713928223,"{'0001000': 2, '0000000': 450, '0010001': 363, '0000110': 1, '1000000': 6, '0110001': 5, '0000001': 45, '0010000': 107, '1010000': 1, '0010011': 8, '0010101': 2, '1010001': 2, '0100000': 6, '0000100': 13, '0000010': 5, '0010010': 2, '0100001': 1, '1100001': 1, '0011001': 2, '0010100': 1, '0000011': 1}",5,"{'1': 3, '1,3': 1}",0.01597905158996582,0.10151362419128418,"{'0010101': 12, '1010001': 5, '0001000': 24, '0011001': 20, '0010001': 406, '0000000': 448, '0000001': 26, '0110001': 4, '1000000': 8, '0000010': 13, '0010000': 27, '0000100': 8, '1000001': 3, '0010011': 9, '1110001': 1, '0100010': 1, '1100000': 1, '0011000': 3, '0100000': 4, '1010000': 1}",13,"{'0': 5, '0,1': 2, '1,3': 2, '4,5': 2, '1,0': 1, '3,1': 1, '5,4': 1, '3,5': 1}","{'0010001': 520, '0000000': 504}"
9,5,0.018949031829833984,0.09941816329956055,"{'0100000': 18, '0000000': 915, '0000001': 12, '0010000': 33, '0000010': 11, '1000000': 10, '1100000': 2, '0100100': 2, '0000100': 8, '0001000': 10, '0110000': 1, '1010000': 1, '0010001': 1}",2,"{'5,3': 1}",0.012965202331542969,0.10071372985839844,"{'0100000': 11, '0000000': 911, '0000010': 12, '0000001': 8, '0010000': 47, '1000000': 8, '1010000': 2, '0000100': 12, '0001000': 8, '0000101': 1, '0100001': 1, '0010001': 1, '0110000': 2}",2,"{'5,3': 1}",0.009973764419555664,0.11867785453796387,"{'0100000': 17, '0001000': 12, '0000000': 888, '0010000': 8, '0000001': 15, '0000010': 48, '0000110': 3, '1000000': 16, '0000011': 3, '0000100': 11, '1000010': 3}",2,"{'0,1': 1}",0.006981611251831055,0.10184884071350098,"{'0100000': 14, '0001000': 10, '0000000': 894, '0000110': 2, '1000000': 6, '0000100': 18, '0010000': 5, '0000001': 14, '0000010': 56, '0010100': 1, '1000011': 1, '0000011': 1, '0010110': 1, '1001000': 1}",6,"{'0': 4, '0,1': 1}",{'0000000': 1024}
9,6,0.02535557746887207,0.08888030052185059,"{'0010001': 32, '0100000': 3, '0001000': 4, '0000000': 484, '0000010': 3, '0000001': 432, '1000001': 10, '0000011': 4, '0000100': 9, '0000101': 8, '0001010': 1, '0100001': 8, '1010001': 1, '0010000': 19, '0001001': 1, '1010000': 1, '1000000': 4}",4,{5: 3},0.01597881317138672,0.1584770679473877,"{'0100001': 5, '0001001': 7, '0000001': 402, '0010001': 4, '0001000': 11, '0000000': 554, '1000000': 8, '1000100': 1, '0000010': 3, '0000011': 4, '0010000': 8, '1100001': 1, '0000111': 1, '1000001': 2, '0000100': 2, '0010100': 1, '0000101': 3, '0100000': 6, '1010000': 1}",4,{1: 3},0.015978336334228516,0.0998830795288086,"{'0001000': 6, '0000000': 471, '0000001': 454, '0000011': 24, '1000000': 4, '1001000': 1, '0000010': 20, '1000001': 5, '0100000': 6, '0001001': 4, '0000101': 10, '0010001': 3, '0010000': 3, '0000100': 6, '0001011': 1, '0100001': 6}",4,{0: 3},0.011983871459960938,0.09038591384887695,"{'0000000': 468, '0000101': 7, '0000010': 37, '0000001': 425, '0000011': 20, '0000100': 9, '0000111': 1, '1000001': 6, '1000000': 11, '0100001': 9, '0001000': 5, '0100000': 9, '0010000': 7, '0001001': 4, '0010001': 3, '0100011': 1, '1100000': 1, '1100001': 1}",21,{0: 20},"{'0000001': 497, '0000000': 527}"
9,7,0.01699090003967285,0.08382630348205566,"{'0001000': 8, '0000000': 915, '1000001': 1, '0000001': 8, '0010000': 51, '0000100': 9, '1000000': 7, '0000010': 9, '0100000': 12, '1001000': 2, '0000011': 1, '0010100': 1}",1,{},0.016954421997070312,0.09966421127319336,"{'0001000': 9, '0100000': 7, '0000000': 912, '0110000': 1, '0000100': 15, '1000000': 15, '0000001': 43, '0000010': 11, '0010000': 8, '0000101': 2, '0001100': 1}",1,{},0.015957355499267578,0.09970450401306152,"{'0100000': 10, '0000000': 903, '0000100': 10, '0000010': 53, '0000110': 1, '1000000': 11, '0100001': 1, '0001010': 1, '0010000': 11, '0001000': 11, '1000001': 1, '0000001': 8, '0001001': 1, '0001100': 1, '0000011': 1}",1,{},0.01251983642578125,0.08817696571350098,"{'0001000': 16, '0000000': 917, '1000000': 18, '0000110': 3, '0000001': 6, '0010000': 9, '1000010': 1, '0000100': 14, '1000100': 1, '0000010': 33, '0100000': 3, '0000011': 1, '0001010': 1, '1100000': 1}",24,{0: 23},{'0000000': 1024}
9,8,0.0199735164642334,0.08460092544555664,"{'0000100': 9, '0100001': 7, '0000001': 387, '0010001': 4, '0000000': 552, '1000011': 1, '0000101': 9, '1000001': 9, '1000100': 1, '0000010': 6, '0001001': 6, '1000000': 8, '0010000': 8, '0100000': 6, '0001000': 7, '1010001': 1, '1010000': 1, '0000011': 2}",4,{1: 3},0.01795196533203125,0.09773898124694824,"{'0100001': 4, '0010000': 5, '0001001': 8, '0000001': 414, '0000000': 532, '1000000': 18, '0000101': 7, '0000010': 4, '1000001': 10, '0000100': 6, '0001000': 7, '0000011': 2, '0010001': 4, '0100000': 2, '0001101': 1}",4,{1: 3},0.016954660415649414,0.09973335266113281,"{'0001000': 7, '0000000': 472, '0001001': 7, '0000001': 439, '0000011': 29, '0000101': 9, '0000010': 27, '0000100': 8, '0010000': 4, '0000111': 1, '1000001': 5, '0100001': 5, '0010001': 5, '1000000': 5, '0100000': 1}",4,{0: 3},0.011967897415161133,0.09737682342529297,"{'0000001': 459, '0000000': 436, '0000011': 40, '1000001': 10, '1000011': 1, '0000101': 12, '0000100': 8, '0000010': 20, '0001000': 5, '0010000': 9, '0010001': 4, '1000000': 9, '0100001': 4, '0001001': 3, '0100000': 3, '0010011': 1}",27,{0: 26},"{'0000000': 490, '0000001': 534}"
10,2,0.019947052001953125,0.0779716968536377,"{'0100000': 13, '0001000': 17, '0000000': 896, '0010000': 10, '0000001': 50, '0000100': 7, '0110000': 1, '0000010': 17, '1000000': 10, '0000101': 1, '0010001': 1, '0000011': 1}",1,{},0.00798940658569336,0.09597015380859375,"{'0001000': 13, '0100000': 19, '0000000': 886, '0010000': 62, '1001000': 2, '1000000': 10, '0000010': 4, '1010000': 1, '1000010': 1, '0000100': 14, '0000001': 6, '0001100': 1, '0010100': 1, '0011000': 2, '0010001': 1, '0001010': 1}",1,{},0.00879526138305664,0.09583067893981934,"{'0100000': 15, '0001000': 7, '0000000': 899, '0000010': 13, '0100001': 2, '0000001': 57, '0000101': 2, '1000000': 6, '0000100': 15, '0010000': 8}",1,{},0.011986255645751953,0.0995035171508789,"{'0100000': 5, '0001000': 54, '0000000': 909, '0000010': 12, '1000000': 13, '0000001': 3, '0010000': 8, '0000100': 14, '0011000': 1, '0101000': 1, '0001010': 2, '0010010': 1, '0001100': 1}",6,"{'1,3': 2, '0,1': 2, '3,1': 1}",{'0000000': 1024}
10,4,0.024010896682739258,0.09312915802001953,"{'0000011': 843, '0000010': 35, '0010011': 52, '1000001': 3, '0000111': 10, '0010001': 1, '0001001': 1, '0000001': 36, '1000011': 9, '0001011': 10, '0100010': 3, '0100011': 12, '0100001': 1, '0010101': 1, '0010000': 1, '0110011': 1, '0000100': 1, '0000000': 2, '1001011': 1, '0011011': 1}",3,"{'5': 1, '5,3': 1}",0.10172796249389648,0.08079934120178223,"{'0100011': 13, '0000011': 869, '1010011': 2, '0000010': 27, '0010011': 45, '0000001': 30, '0010001': 2, '1000001': 2, '0000111': 9, '0000000': 1, '0000101': 1, '1000011': 9, '0011011': 1, '0010010': 2, '0110011': 1, '0001011': 6, '0001010': 2, '0100111': 1, '1001011': 1}",3,"{'5': 1, '5,3': 1}",0.010984182357788086,0.10272836685180664,"{'0000011': 733, '0100001': 4, '0000001': 194, '0000101': 2, '1000011': 9, '0010011': 13, '0000010': 32, '1000001': 3, '0000111': 12, '0001001': 3, '0000000': 6, '0100010': 1, '0001011': 5, '0010001': 1, '0100011': 5, '0010111': 1}",3,"{'0': 1, '0,1': 1}",0.008975982666015625,0.10373950004577637,"{'0100011': 5, '0000011': 757, '0000001': 183, '0010001': 2, '0000000': 7, '0000010': 28, '0010011': 10, '1000011': 5, '0000101': 4, '0001011': 11, '0100001': 2, '1000001': 1, '0000111': 4, '0001001': 4, '0011011': 1}",9,"{'0': 7, '0,1': 1}",{'0000011': 1024}
10,5,0.018950223922729492,0.08629536628723145,"{'0001000': 14, '0000000': 426, '0001010': 1, '0100001': 9, '0010000': 6, '0001001': 27, '0000001': 495, '1000000': 6, '0010011': 1, '0100000': 8, '0010001': 6, '0000101': 8, '1000100': 1, '0000010': 5, '0000100': 3, '0001011': 1, '1001000': 2, '0000011': 1, '1000001': 4}",5,"{'5': 3, '5,3': 1}",0.016955852508544922,0.12267184257507324,"{'0100000': 4, '0010001': 7, '0000000': 560, '0100001': 5, '0010000': 7, '0000001': 403, '0000100': 3, '0000010': 6, '0100100': 1, '0001101': 1, '0000011': 8, '0001001': 5, '0001000': 6, '0000101': 4, '1000000': 1, '1000001': 2, '1001001': 1}",5,"{'1': 3, '1,3': 1}",0.01695394515991211,0.10450482368469238,"{'0001000': 29, '0000000': 468, '0001001': 20, '0100001': 5, '0000001': 451, '0000011': 10, '1000001': 8, '1000000': 7, '0000101': 6, '0100000': 5, '0000100': 4, '0010001': 3, '0010000': 2, '0000010': 4, '1001000': 1, '0101000': 1}",5,"{'5': 3, '5,3': 1}",0.017479896545410156,0.1006326675415039,"{'0101010': 1, '0000001': 365, '0100000': 20, '0001000': 7, '1000110': 1, '0000000': 543, '1000001': 10, '0000010': 7, '0000011': 14, '0000101': 6, '1000011': 1, '0100001': 13, '0010000': 6, '0001001': 3, '0010011': 2, '0001101': 1, '0100010': 2, '0100011': 5, '1000000': 5, '0000100': 7, '0100101': 1, '0010001': 4}",11,"{'1': 6, '0,1': 2, '3,5': 2, '1,0': 1, '5,3': 1, '1,3': 1}","{'0000001': 516, '0000000': 508}"
10,6,0.024591445922851562,0.09649372100830078,"{'1001001': 43, '1000001': 856, '1101001': 2, '1000011': 18, '1010001': 11, '0000001': 43, '1000000': 22, '0000011': 1, '1000101': 6, '1000100': 1, '1100001': 12, '1101000': 1, '1001000': 1, '0000000': 1, '0001001': 1, '0100001': 1, '1100000': 1, '1011001': 3}",3,"{'5': 1, '5,3': 1}",0.013501644134521484,0.09461712837219238,"{'1001001': 17, '0000111': 1, '1000001': 751, '1000000': 153, '1010000': 3, '1100001': 5, '1010001': 11, '0000001': 35, '1000100': 5, '0000011': 1, '1000101': 11, '1000011': 14, '0000000': 12, '1100000': 2, '1101001': 1, '1001000': 1, '0100000': 1}",3,"{'1': 1, '1,3': 1}",0.013423681259155273,0.10008597373962402,"{'1000000': 189, '1000001': 727, '1010001': 6, '1100000': 4, '1000010': 4, '1000011': 11, '0000000': 15, '0000001': 28, '1100001': 8, '1001001': 11, '0000011': 1, '1000101': 9, '1010000': 4, '0000010': 1, '1000100': 4, '1001000': 1, '0010001': 1}",3,"{'1': 1, '1,3': 1}",0.016670942306518555,0.10569095611572266,"{'1001001': 61, '1000001': 780, '1001000': 2, '1000000': 38, '0000000': 23, '0000101': 2, '1000011': 14, '1000100': 1, '0000010': 11, '0000001': 32, '0000011': 2, '1000101': 12, '1010001': 12, '0001001': 6, '1001011': 2, '0100010': 1, '1010000': 2, '1100001': 9, '0001000': 8, '0100000': 2, '0100001': 1, '1011001': 1, '0010000': 1, '0011001': 1}",21,"{'0': 13, '0,1': 2, '1,3': 2, '5,6': 2, '1,0': 1, '3,1': 1, '6,5': 1, '3,5': 1}",{'1000001': 1024}
10,7,0.020842313766479492,0.08685660362243652,"{'0010001': 10, '0000000': 522, '0100001': 4, '0001001': 7, '0000001': 416, '1000001': 8, '0000100': 9, '0010010': 1, '0000010': 5, '0000110': 1, '1000000': 12, '1000101': 1, '0000011': 5, '0001000': 9, '0010000': 5, '0100000': 4, '0000101': 4, '0011001': 1}",4,{1: 3},0.019149303436279297,0.18006682395935059,"{'0010000': 15, '0001001': 10, '0100001': 4, '0000001': 444, '0001000': 10, '0010001': 29, '0000000': 480, '1000000': 3, '1000010': 1, '0000100': 2, '0101001': 1, '1000001': 6, '0100000': 5, '0100011': 1, '0000010': 5, '0000011': 4, '0000101': 2, '0101000': 1, '0001101': 1}",4,{5: 3},0.016626834869384766,0.11028718948364258,"{'0000001': 431, '0100000': 9, '0000000': 480, '0000010': 25, '0000100': 12, '0000011': 21, '1000001': 11, '1000000': 8, '0010000': 4, '0001010': 1, '0100001': 2, '1001010': 1, '0000101': 6, '0010001': 7, '0001000': 3, '0101000': 1, '1001000': 1, '0001001': 1}",4,{0: 3},0.012723445892333984,0.09555172920227051,"{'0000000': 428, '0000010': 29, '0001001': 7, '0100001': 8, '0000001': 467, '1000011': 1, '0000101': 10, '0000011': 26, '0000110': 1, '1000000': 11, '0001000': 3, '0100000': 4, '0000100': 8, '1010000': 1, '0010000': 7, '0011000': 1, '1000001': 9, '0010001': 3}",22,{0: 21},"{'0000000': 536, '0000001': 488}"
10,8,0.01927947998046875,0.0852823257446289,"{'0001001': 13, '0000001': 894, '1010000': 1, '0000101': 5, '0000000': 25, '0010001': 61, '0110001': 1, '1000001': 10, '0000011': 6, '0100001': 5, '0001000': 1, '0101001': 1, '0010000': 1}",2,{5: 1},0.016951322555541992,0.0925283432006836,"{'0100001': 13, '0000001': 784, '0100000': 5, '0010001': 7, '0000000': 176, '0000101': 11, '1000001': 7, '0000011': 6, '0000100': 2, '1000000': 2, '0001001': 6, '0010000': 1, '0001000': 2, '0000010': 1, '0101001': 1}",2,{1: 1},0.014510631561279297,0.11328482627868652,"{'0100001': 8, '0000001': 892, '0000011': 45, '1000000': 1, '0010001': 8, '0000000': 24, '1000011': 1, '0000101': 14, '0100101': 1, '0001001': 15, '1000001': 12, '0000111': 1, '0000010': 1, '0001011': 1}",2,{0: 1},0.011691808700561523,0.09746766090393066,"{'0001001': 13, '0000001': 879, '0000011': 50, '0010001': 9, '0000000': 38, '0001000': 1, '0000101': 12, '1000001': 15, '0001011': 1, '0100001': 3, '0110001': 1, '0010000': 1, '0100011': 1}",25,{0: 24},{'0000001': 1024}
10,9,0.01595783233642578,0.08839654922485352,"{'0100000': 4, '0001000': 10, '0000000': 534, '1000001': 6, '0010000': 7, '0000001': 413, '1000000': 7, '0000011': 6, '0000100': 9, '0001001': 10, '0000101': 5, '0010001': 3, '0000010': 5, '0100001': 2, '0001011': 1, '1100000': 1, '0011001': 1}",4,{1: 3},0.014959573745727539,0.10023832321166992,"{'0001001': 8, '0100001': 7, '0010000': 35, '0000001': 416, '0010001': 34, '0000000': 478, '0000010': 4, '0010100': 1, '0100000': 12, '1000000': 6, '0000011': 3, '0000100': 3, '1000001': 7, '1010001': 1, '0001000': 4, '0000101': 3, '0011001': 1, '0011000': 1}",4,{5: 3},0.014462947845458984,0.10816168785095215,"{'0000001': 446, '0010001': 5, '0100000': 4, '0000000': 457, '0000010': 27, '0000011': 27, '1000010': 1, '0000100': 6, '0000101': 8, '0000111': 1, '1000001': 10, '0001001': 11, '1000000': 3, '0011000': 1, '0010000': 5, '0001000': 5, '0100001': 6, '0100101': 1}",4,{0: 3},0.010969877243041992,0.11279678344726562,"{'0001001': 3, '0010000': 8, '0000001': 462, '0100000': 6, '0000000': 458, '0000011': 26, '0000101': 10, '0000010': 23, '0110000': 1, '1000001': 6, '0000110': 1, '1000000': 2, '0000100': 8, '0010001': 4, '0001000': 3, '0100001': 2, '1001000': 1}",12,{0: 11},"{'0000000': 516, '0000001': 508}"
11,1,0.017969131469726562,0.0819556713104248,"{'0100000': 15, '0001000': 39, '0000000': 905, '0010000': 13, '0000001': 14, '1000000': 11, '0110000': 1, '1000001': 3, '0000100': 12, '0000010': 8, '1010000': 1, '1000011': 1, '1001000': 1}",4,"{'5,3': 2, '3,5': 1}",0.01198434829711914,0.09587478637695312,"{'0000100': 17, '0001000': 8, '0000000': 910, '0010000': 14, '0000001': 44, '1000001': 5, '0000010': 9, '1001000': 1, '0000110': 1, '1000000': 8, '0010001': 1, '0100000': 6}",4,"{'1,3': 2, '3,1': 1}",0.00798940658569336,0.1159665584564209,"{'0000110': 1, '1000000': 14, '0100000': 16, '0000000': 897, '0100001': 2, '0000001': 51, '0000100': 9, '1000001': 5, '0000010': 10, '0001000': 12, '0010000': 5, '0000011': 2}",4,"{'1,3': 2, '3,1': 1}",0.011968135833740234,0.11058592796325684,"{'0001000': 51, '0000000': 868, '0011100': 1, '1000000': 27, '0000001': 12, '1000001': 5, '1100000': 2, '1000010': 8, '0000100': 13, '0100000': 8, '1001000': 4, '0001100': 1, '0000010': 15, '0010001': 1, '0010000': 6, '0000011': 1, '0101000': 1}",10,"{'0,1': 2, '1,3': 2, '5,6': 2, '3,5': 2, '1,0': 1, '3,1': 1, '6,5': 1, '5,3': 1}",{'0000000': 1024}
11,3,0.02094435691833496,0.08776402473449707,"{'0001000': 9, '0100000': 14, '0000000': 895, '1000000': 9, '0000100': 17, '0000010': 14, '0000001': 49, '0100101': 1, '0010000': 5, '0000101': 6, '1000001': 1, '0010001': 1, '0101000': 1, '0100100': 1, '1001000': 1}",4,"{'1,3': 1, '1': 1, '1,0': 1}",0.01196742057800293,0.1610736846923828,"{'0100000': 6, '0001000': 17, '0000000': 881, '0000110': 1, '1000000': 16, '1000010': 1, '0000100': 17, '0000001': 53, '0000101': 4, '0000010': 16, '0001100': 1, '0010000': 5, '0000011': 2, '1010001': 1, '1000001': 2, '0100101': 1}",4,"{'1,3': 1, '1': 1, '1,0': 1}",0.007989883422851562,0.09288883209228516,"{'0100000': 13, '0000000': 894, '0000110': 1, '1000000': 7, '0000001': 57, '0000011': 1, '1000101': 1, '0000101': 2, '0000010': 14, '0000100': 14, '0010000': 7, '0010010': 1, '0001000': 8, '0100101': 2, '0001010': 1, '0101000': 1}",4,"{'1,3': 1, '1': 1, '1,0': 1}",0.01597881317138672,0.09089493751525879,"{'0100000': 19, '0000000': 856, '0000010': 20, '0010000': 11, '0100001': 1, '1100000': 2, '1000010': 1, '0000100': 13, '0000111': 1, '0001000': 11, '0000110': 1, '1000000': 11, '0000001': 53, '0100011': 3, '0000101': 6, '0100101': 3, '0100100': 1, '0100111': 7, '0000011': 1, '0110100': 1, '0101000': 2}",7,"{'0,1': 2, '3,5': 2, '1,0': 1, '5,3': 1, '1,3': 1, '1': 1, '1,2': 1}",{'0000000': 1024}
11,4,0.02297067642211914,0.08212661743164062,"{'0100101': 7, '0000101': 405, '0000000': 465, '0001101': 5, '0000001': 30, '0100001': 1, '0010000': 21, '1000000': 3, '0010101': 33, '0000100': 23, '0100000': 3, '0000010': 12, '0000111': 3, '1000101': 6, '0110100': 1, '0100111': 1, '1010000': 1, '0001000': 1, '0001100': 1, '0010010': 1, '0001001': 1}",5,"{'5': 3, '5,3': 1}",0.015980243682861328,0.09367084503173828,"{'0000101': 434, '0000000': 446, '0000111': 10, '1000010': 1, '0000100': 22, '0010101': 27, '1000000': 5, '1000111': 2, '0000001': 22, '0010000': 22, '0000011': 1, '1000101': 6, '0100101': 8, '0001000': 3, '0100000': 3, '0000010': 7, '0001101': 2, '0010111': 1, '0010001': 1, '0010100': 1}",5,"{'5': 3, '5,3': 1}",0.009973287582397461,0.08885669708251953,"{'0100101': 5, '0000101': 377, '0000010': 2, '0000100': 101, '0100000': 7, '0000000': 452, '0000001': 40, '0010000': 6, '0100100': 4, '0001101': 5, '0001000': 7, '0010001': 1, '0000110': 2, '1000000': 3, '0001001': 1, '0000111': 6, '0010101': 5}",5,"{'1': 3, '1,3': 1}",0.01601386070251465,0.09289431571960449,"{'0100000': 4, '0000000': 459, '0000101': 362, '0010101': 5, '0000100': 101, '0000111': 8, '0000001': 41, '0110101': 1, '0000010': 15, '0000011': 2, '1000101': 4, '0001000': 4, '0100101': 2, '0100100': 1, '0001101': 5, '0010000': 2, '0010001': 1, '0010100': 1, '0000110': 5, '1000000': 1}",14,"{'0': 9, '0,1': 2, '1,0': 1, '1,2': 1}","{'0000000': 508, '0000101': 516}"
