cost,depth,tqc3TT,tqc3Depth,tqc3Qubits,tqc2TT,tqc2Depth,tqc2Qubits,tqc1TT,tqc1Depth,tqc1Qubits,tqc0TT,tqc0Depth,tqc0Qubits
37,10,0.20112013816833496,18,"{'60,61': 3, '60,53': 3, '60': 3, '61': 2, '41,53': 2, '61,62': 1, '61,60': 1, '60,59': 1, '53,41': 1, '53,60': 1}",0.16370820999145508,96,"{'62,63': 4, '49,55': 4, '79,80': 3, '80,79': 3, '80': 3, '55': 2, '67,68': 2, '66,67': 2, '66,73': 2, '73,85': 2, '85,86': 2, '86,87': 2, '9,10': 2, '48,47': 2, '87,93': 2, '106,107': 2, '107,108': 2, '108,112': 2, '78,79': 2, '77,78': 2, '76,77': 2, '48,49': 2, '46,47': 2, '47,48': 2, '79,91': 2, '100,110': 2, '110,118': 2, '117,118': 2, '116,117': 2, '115,116': 2, '98,99': 2, '91,98': 2, '80,81': 2, '75,90': 2, '72,81': 2, '62,72': 2, '63,64': 2, '64,63': 2, '54,64': 2, '45,54': 2, '45,46': 2, '75,76': 2, '93,106': 2, '36,51': 2, '60,61': 2, '35,47': 2, '28,35': 2, '50,51': 2, '31,32': 2, '49,50': 2, '30,31': 2, '55,49': 2, '17,30': 2, '58,59': 2, '59,60': 2, '12,17': 2, '27,28': 2, '32,36': 2, '90,94': 2, '10,11': 2, '11,12': 2, '61,62': 2, '63,62': 2, '118,110': 1, '110,100': 1, '64,54': 1, '35,28': 1, '32,31': 1, '72,62': 1, '81,72': 1, '31,30': 1, '116,115': 1, '81,80': 1, '12,11': 1, '30,17': 1, '118,117': 1, '28,27': 1, '91,79': 1, '54,45': 1, '117,116': 1, '98,91': 1, '17,12': 1, '99,98': 1, '11,10': 1, '90,75': 1, '36,32': 1, '87,86': 1, '76,75': 1, '77,76': 1, '78,77': 1, '62,61': 1, '79,78': 1, '112,108': 1, '61,60': 1, '108,107': 1, '107,106': 1, '10,9': 1, '106,93': 1, '60,59': 1, '93,87': 1, '59,58': 1, '46,45': 1, '86,85': 1, '85,73': 1, '73,66': 1, '50,49': 1, '67,66': 1, '68,67': 1, '55,68': 1, '51,50': 1, '49,48': 1, '51,36': 1, '94,90': 1, '47,35': 1, '47,46': 1, '99,100': 1}",0.12666678428649902,102,"{'58,71': 4, '41,53': 4, '71,77': 4, '53,60': 4, '59,60': 4, '58,59': 4, '58': 3, '9,10': 2, '78,79': 2, '77,78': 2, '93,106': 2, '106,107': 2, '108,112': 2, '107,108': 2, '77,71': 2, '79,91': 2, '76,77': 2, '87,93': 2, '86,87': 2, '91,98': 2, '42,43': 2, '44,45': 2, '47,48': 2, '48,49': 2, '49': 2, '43,44': 2, '55,68': 2, '67,68': 2, '71,58': 2, '66,67': 2, '42,41': 2, '66,73': 2, '41,42': 2, '73,85': 2, '85,86': 2, '45,46': 2, '75,76': 2, '75,90': 2, '36,51': 2, '10,11': 2, '11,12': 2, '99,100': 2, '12,17': 2, '27,28': 2, '100,110': 2, '17,30': 2, '30,31': 2, '110,118': 2, '31,32': 2, '117,118': 2, '32,36': 2, '28,35': 2, '116,117': 2, '49,50': 2, '90,94': 2, '53,41': 2, '60,53': 2, '60,59': 2, '115,116': 2, '59,58': 2, '50,51': 2, '46,47': 2, '116,115': 1, '118,110': 1, '79,78': 1, '43,42': 1, '117,116': 1, '118,117': 1, '110,100': 1, '44,43': 1, '98,91': 1, '78,77': 1, '45,44': 1, '100,99': 1, '91,79': 1, '46,45': 1, '87,86': 1, '47,46': 1, '35,28': 1, '90,75': 1, '94,90': 1, '50,49': 1, '51,50': 1, '51,36': 1, '36,32': 1, '32,31': 1, '47,35': 1, '31,30': 1, '30,17': 1, '28,27': 1, '17,12': 1, '12,11': 1, '11,10': 1, '76,75': 1, '77,76': 1, '112,108': 1, '108,107': 1, '107,106': 1, '106,93': 1, '93,87': 1, '10,9': 1, '86,85': 1, '85,73': 1, '73,66': 1, '67,66': 1, '68,67': 1, '68,55': 1, '49,55': 1, '49,48': 1, '48,47': 1, '98,99': 1}",0.09474587440490723,105,"{'58,71': 6, '71,77': 6, '33,39': 6, '20,33': 6, '39': 5, '56,57': 4, '80,81': 4, '20,21': 4, '82,83': 4, '81,82': 4, '57,58': 4, '80': 4, '71,58': 3, '33,20': 3, '39,33': 3, '77,71': 3, '52,56': 3, '86,87': 2, '58,57': 2, '57,56': 2, '77,78': 2, '78,79': 2, '103,104': 2, '104,111': 2, '79,80': 2, '88,89': 2, '87,88': 2, '81,80': 2, '85,86': 2, '83,84': 2, '111,122': 2, '83,82': 2, '122,123': 2, '82,81': 2, '76,77': 2, '123,124': 2, '92,102': 2, '83,92': 2, '84,85': 2, '0,14': 2, '53,60': 2, '40,41': 2, '14,18': 2, '18,19': 2, '19,20': 2, '23,24': 2, '22,23': 2, '58,59': 2, '59,60': 2, '37,52': 2, '41,53': 2, '102': 2, '38,39': 2, '21,20': 2, '37,38': 2, '79,78': 1, '19,18': 1, '14,0': 1, '92,83': 1, '20,19': 1, '102,92': 1, '124,123': 1, '123,122': 1, '39,38': 1, '38,37': 1, '122,111': 1, '18,14': 1, '111,104': 1, '77,76': 1, '104,103': 1, '102,103': 1, '24,23': 1, '23,22': 1, '39,40': 1, '78,77': 1, '80,79': 1, '41,40': 1, '89,88': 1, '88,87': 1, '53,41': 1, '87,86': 1, '86,85': 1, '59,58': 1, '60,53': 1, '85,84': 1, '21,22': 1, '84,83': 1, '60,59': 1, '56,52': 1, '52,37': 1}"
37,11,0.09206247329711914,15,"{'114': 9, '113': 7, '114,113': 3, '114,115': 2, '115,114': 1}",0.043576717376708984,12,"{'10': 6, '10,9': 2, '10,11': 2, '9,10': 1, '11,10': 1}",0.03320932388305664,12,"{'10': 6, '10,9': 2, '10,11': 2, '9,10': 1, '11,10': 1}",0.08821296691894531,51,"{'0': 18, '33,39': 4, '18,19': 4, '19,20': 4, '20,33': 4, '41': 3, '39,33': 2, '40,41': 2, '41,53': 2, '53,60': 2, '59,60': 2, '58,59': 2, '58,71': 2, '76,77': 2, '0,14': 2, '71,77': 2, '39,40': 2, '19,18': 2, '20,19': 2, '14,18': 2, '33,20': 2, '40,39': 1, '77,76': 1, '18,14': 1, '77,71': 1, '71,58': 1, '14,0': 1, '59,58': 1, '60,59': 1, '60,53': 1, '53,41': 1, '41,40': 1}"
37,12,0.24379611015319824,7,"{'96': 4, '96,97': 1, '96,95': 1, '96,109': 1}",0.19998431205749512,71,"{'17,30': 4, '66,73': 4, '49,55': 4, '29,30': 4, '28,29': 4, '73,85': 4, '66,67': 4, '12,17': 3, '12': 3, '107,108': 2, '106,107': 2, '122,123': 2, '111,122': 2, '68,55': 2, '9,10': 2, '55,68': 2, '87,93': 2, '93,106': 2, '86,87': 2, '85,86': 2, '83,84': 2, '85,73': 2, '73,66': 2, '67,66': 2, '68,67': 2, '55,49': 2, '104,111': 2, '84,85': 2, '30,17': 2, '83,92': 2, '10,11': 2, '11,12': 2, '92,102': 2, '27,28': 2, '29,28': 2, '30,29': 2, '48,49': 2, '67,68': 2, '102,103': 2, '28,35': 2, '35,47': 2, '103,104': 2, '47,48': 2, '123,122': 1, '104,103': 1, '103,102': 1, '122,111': 1, '102,92': 1, '111,104': 1, '85,84': 1, '84,83': 1, '9': 1, '68': 1, '47,35': 1, '10,9': 1, '11,10': 1, '12,11': 1, '28,27': 1, '17,12': 1, '35,28': 1, '48,47': 1, '86,85': 1, '49,48': 1, '108,107': 1, '107,106': 1, '106,93': 1, '93,87': 1, '87,86': 1, '92,83': 1}",0.12886619567871094,70,"{'87,93': 4, '17,30': 4, '93,106': 4, '12': 3, '12,17': 3, '55,68': 3, '104,105': 2, '93,87': 2, '49,55': 2, '55,49': 2, '107,108': 2, '106,107': 2, '74,89': 2, '105,106': 2, '106,93': 2, '9,10': 2, '86,87': 2, '49,50': 2, '85,86': 2, '70,74': 2, '73,85': 2, '66,73': 2, '69,70': 2, '66,67': 2, '67,68': 2, '68,69': 2, '27,28': 2, '88,89': 2, '10,11': 2, '30,31': 2, '28,29': 2, '104,111': 2, '29,30': 2, '11,12': 2, '30,17': 2, '111,122': 2, '50,51': 2, '31,32': 2, '122,123': 2, '32,36': 2, '36,51': 2, '87,88': 2, '123,122': 1, '68,55': 1, '74,70': 1, '105,104': 1, '89,74': 1, '70,69': 1, '122,111': 1, '88,87': 1, '69,68': 1, '111,104': 1, '89,88': 1, '9': 1, '55': 1, '36,32': 1, '10,9': 1, '11,10': 1, '12,11': 1, '28,27': 1, '29,28': 1, '30,29': 1, '17,12': 1, '31,30': 1, '32,31': 1, '51,36': 1, '68,67': 1, '51,50': 1, '50,49': 1, '108,107': 1, '107,106': 1, '87,86': 1, '86,85': 1, '85,73': 1, '73,66': 1, '67,66': 1, '106,105': 1}",0.11554765701293945,95,"{'39': 11, '0': 6, '44': 6, '40,41': 4, '4,15': 4, '15,22': 4, '3': 3, '39,40': 3, '3,4': 3, '44,45': 3, '73,85': 2, '0,1': 2, '46,47': 2, '45,46': 2, '65,66': 2, '58,71': 2, '58,59': 2, '64,65': 2, '59,60': 2, '53,60': 2, '41,42': 2, '41,53': 2, '54,64': 2, '66,73': 2, '43,44': 2, '42,43': 2, '45,54': 2, '41,40': 2, '1,2': 2, '47,48': 2, '48,49': 2, '22,23': 2, '22,15': 2, '15,4': 2, '21,22': 2, '87,93': 2, '20,21': 2, '23,24': 2, '20,33': 2, '93,106': 2, '85,86': 2, '33,39': 2, '49,55': 2, '2,3': 2, '105,106': 2, '86,87': 2, '45,44': 1, '87,86': 1, '54,45': 1, '86,85': 1, '93,87': 1, '73,66': 1, '106,93': 1, '65,64': 1, '106,105': 1, '66,65': 1, '64,54': 1, '60,59': 1, '44,43': 1, '43,42': 1, '1,0': 1, '2,1': 1, '3,2': 1, '24,23': 1, '23,22': 1, '4,3': 1, '22,21': 1, '21,20': 1, '33,20': 1, '39,33': 1, '55,49': 1, '49,48': 1, '48,47': 1, '47,46': 1, '46,45': 1, '71,58': 1, '59,58': 1, '60,53': 1, '53,41': 1, '40,39': 1, '42,41': 1, '85,73': 1}"
37,13,0.21256661415100098,17,"{'23,24': 3, '23,22': 3, '24': 2, '15,22': 2, '22,15': 2, '23': 2, '22,23': 2, '4,15': 2, '24,23': 1, '15,4': 1, '22': 1}",0.1602485179901123,81,"{'83,92': 6, '110,118': 4, '117,118': 4, '101,102': 4, '66,73': 4, '100,110': 4, '92,102': 3, '92,83': 3, '54,64': 3, '81,82': 2, '80,81': 2, '65,66': 2, '9': 2, '64,65': 2, '84,85': 2, '9,10': 2, '45,46': 2, '46,47': 2, '35,47': 2, '73,85': 2, '113,114': 2, '83,84': 2, '48,49': 2, '114,115': 2, '115,116': 2, '116,117': 2, '118,117': 2, '118,110': 2, '110,100': 2, '100,101': 2, '101,100': 2, '102,101': 2, '47,48': 2, '45,54': 2, '62,63': 2, '11,12': 2, '28,35': 2, '28,29': 2, '63,64': 2, '29,30': 2, '73,66': 2, '66,67': 2, '12,17': 2, '67,68': 2, '17,30': 2, '62,72': 2, '10,11': 2, '55,68': 2, '49,55': 2, '83': 1, '114,113': 1, '102,92': 1, '115,114': 1, '29,28': 1, '116,115': 1, '11,10': 1, '117,116': 1, '12,11': 1, '83,82': 1, '10,9': 1, '30,17': 1, '35,28': 1, '17,12': 1, '30,29': 1, '49,48': 1, '72,62': 1, '84,83': 1, '48,47': 1, '47,35': 1, '68,55': 1, '47,46': 1, '46,45': 1, '68,67': 1, '54,45': 1, '54': 1, '64,54': 1, '67,66': 1, '65,64': 1, '66,65': 1, '81,80': 1, '64,63': 1, '82,81': 1, '85,73': 1, '63,62': 1, '85,84': 1, '55,49': 1, '101': 1}",0.15085315704345703,81,"{'79,91': 6, '54,64': 5, '45,46': 4, '62,72': 4, '46,47': 4, '45,54': 4, '98,99': 4, '63,64': 4, '100,110': 4, '80,81': 4, '110,118': 4, '117,118': 4, '62,63': 4, '79,80': 3, '91,79': 3, '91,98': 3, '99,100': 3, '113,114': 2, '64,63': 2, '99,98': 2, '47,46': 2, '9,10': 2, '110,100': 2, '72,81': 2, '46,45': 2, '118,110': 2, '81,80': 2, '118,117': 2, '116,117': 2, '115,116': 2, '114,115': 2, '9': 2, '35,47': 2, '54,45': 2, '66,73': 2, '17,30': 2, '28,29': 2, '64,54': 2, '12,17': 2, '28,35': 2, '72,62': 2, '11,12': 2, '29,30': 2, '63,62': 2, '65,66': 2, '10,11': 2, '64,65': 2, '100,99': 1, '11,10': 1, '12,11': 1, '10,9': 1, '17,12': 1, '79': 1, '98,91': 1, '30,17': 1, '115,114': 1, '117,116': 1, '30,29': 1, '116,115': 1, '29,28': 1, '114,113': 1, '35,28': 1, '80,79': 1, '73,66': 1, '81,72': 1, '54': 1, '66,65': 1, '47,35': 1, '65,64': 1, '99': 1}",0.12461304664611816,85,"{'82,83': 8, '62,72': 6, '72,81': 6, '61,62': 5, '83,82': 4, '81,82': 4, '84,85': 4, '40,41': 4, '53,60': 4, '60,61': 4, '83,84': 4, '41,53': 4, '82,81': 3, '81,72': 3, '72,62': 3, '0,14': 2, '91,98': 2, '80,81': 2, '79,91': 2, '79,80': 2, '0': 2, '121,122': 2, '111,122': 2, '104,111': 2, '103,104': 2, '112,126': 2, '108,112': 2, '107,108': 2, '106,107': 2, '93,106': 2, '87,93': 2, '86,87': 2, '83,92': 2, '92,102': 2, '84,83': 2, '85,84': 2, '40': 2, '53,41': 2, '60,53': 2, '20,33': 2, '61,60': 2, '62,61': 2, '18,19': 2, '14,18': 2, '19,20': 2, '39,40': 2, '33,39': 2, '61': 1, '18,14': 1, '19,18': 1, '106,93': 1, '93,87': 1, '82': 1, '87,86': 1, '85,86': 1, '92,83': 1, '14,0': 1, '102,92': 1, '102,103': 1, '107,106': 1, '126,112': 1, '108,107': 1, '20,19': 1, '112,108': 1, '41,40': 1, '33,20': 1, '104,103': 1, '111,104': 1, '39,33': 1, '122,111': 1, '122,121': 1, '40,39': 1, '81,80': 1, '80,79': 1, '91,79': 1, '98,91': 1, '102': 1}"
37,14,0.21761250495910645,20,"{'66': 9, '73': 9, '85': 4, '66,73': 2, '73,85': 2, '66,65': 1, '66,67': 1, '85,86': 1}",0.17258453369140625,62,"{'29,30': 6, '47,48': 4, '48,49': 4, '35,47': 4, '28,29': 4, '68': 3, '30,29': 3, '29,28': 3, '70,74': 2, '17,30': 2, '85,86': 2, '74,89': 2, '87,88': 2, '32,36': 2, '47,35': 2, '31,32': 2, '88,89': 2, '49,48': 2, '26,27': 2, '4,5': 2, '48,47': 2, '9,10': 2, '5,6': 2, '55,68': 2, '6,7': 2, '66,67': 2, '7,8': 2, '73,85': 2, '67,68': 2, '69,70': 2, '10,11': 2, '11,12': 2, '49,55': 2, '8,16': 2, '12,17': 2, '16,26': 2, '85,73': 1, '89,74': 1, '88,87': 1, '89,88': 1, '74,70': 1, '70,69': 1, '68,69': 1, '68,67': 1, '67,66': 1, '86,85': 1, '30,31': 1, '68,55': 1, '55,49': 1, '6,5': 1, '7,6': 1, '8,7': 1, '10,9': 1, '11,10': 1, '12,11': 1, '16,8': 1, '17,12': 1, '26,16': 1, '27,26': 1, '30,17': 1, '28,27': 1, '36,32': 1, '32,31': 1, '5,4': 1, '35,28': 1, '28,35': 1, '66,73': 1}",0.26034998893737793,61,"{'32,36': 4, '73,85': 4, '28,29': 4, '31,32': 4, '49,50': 4, '50,51': 4, '85,86': 4, '86,87': 4, '66,67': 4, '29,30': 4, '66,73': 3, '68': 3, '87,86': 2, '30,29': 2, '55,68': 2, '49,55': 2, '51,50': 2, '86,85': 2, '50,49': 2, '67,66': 2, '32,31': 2, '68,67': 2, '36,32': 2, '29,28': 2, '85,73': 2, '4,5': 2, '67,68': 2, '7,8': 2, '17,30': 2, '8,16': 2, '10,11': 2, '9,10': 2, '12,17': 2, '11,12': 2, '16,26': 2, '26,27': 2, '6,7': 2, '5,6': 2, '73,66': 1, '8,7': 1, '7,6': 1, '10,9': 1, '6,5': 1, '11,10': 1, '30,17': 1, '68,55': 1, '12,11': 1, '36,51': 1, '51,36': 1, '16,8': 1, '17,12': 1, '30,31': 1, '31,30': 1, '26,16': 1, '27,26': 1, '5,4': 1, '28,27': 1, '55,49': 1}",0.10700058937072754,105,"{'46': 19, '0': 12, '23,24': 6, '27,28': 6, '22,23': 6, '26,27': 5, '25,26': 4, '35,47': 4, '45,54': 4, '54,64': 4, '28,35': 4, '63,64': 4, '62,72': 4, '24,25': 3, '28,27': 3, '24,23': 3, '23,22': 3, '20,21': 2, '62,63': 2, '72,62': 2, '63,62': 2, '46,47': 2, '35,28': 2, '64,63': 2, '47,35': 2, '64,54': 2, '54,45': 2, '46,45': 2, '45,46': 2, '80,81': 2, '47,48': 2, '72,81': 2, '48,49': 2, '20,33': 2, '17,30': 2, '27,26': 2, '4,15': 2, '3,4': 2, '29,30': 2, '28,29': 2, '12,17': 2, '2,3': 2, '26,25': 2, '1,2': 2, '0,1': 2, '15,22': 2, '2,1': 1, '3,2': 1, '81,80': 1, '4,3': 1, '1,0': 1, '15,4': 1, '33,20': 1, '17,12': 1, '22,15': 1, '21,20': 1, '30,17': 1, '47,46': 1, '30,29': 1, '29,28': 1, '48,47': 1, '49,48': 1, '25,24': 1, '22,21': 1, '81,72': 1}"
37,15,0.070068359375,10,"{'96': 7, '96,97': 1, '96,95': 1, '96,109': 1}",0.0451507568359375,10,"{'12': 7, '12,17': 1, '12,11': 1, '12,13': 1}",0.03671598434448242,11,"{'12': 8, '12,17': 1, '12,11': 1, '12,13': 1}",0.11118364334106445,84,"{'6': 16, '27': 11, '46': 9, '27,28': 5, '7,8': 4, '8,16': 4, '16,26': 4, '26,27': 4, '6,7': 3, '0,1': 2, '54,64': 2, '46,47': 2, '28,35': 2, '1,2': 2, '28,29': 2, '62,63': 2, '29,30': 2, '5,6': 2, '17,30': 2, '63,64': 2, '8,7': 2, '16,8': 2, '2,3': 2, '26,16': 2, '3,4': 2, '27,26': 2, '28,27': 2, '4,5': 2, '45,54': 2, '12,17': 2, '12,13': 2, '35,47': 2, '47,35': 1, '64,63': 1, '63,62': 1, '64,54': 1, '47,46': 1, '54,45': 1, '46,45': 1, '5,4': 1, '35,28': 1, '29,28': 1, '30,29': 1, '7,6': 1, '2,1': 1, '1,0': 1, '3,2': 1, '4,3': 1, '17,12': 1, '13,12': 1, '6,5': 1, '30,17': 1}"
37,16,0.09652900695800781,14,"{'115': 8, '114': 7, '115,114': 3, '114,113': 2, '113,114': 1}",0.04992866516113281,12,"{'10': 6, '10,11': 2, '10,9': 2, '11,10': 1, '9,10': 1}",0.040888071060180664,12,"{'10': 6, '10,11': 2, '10,9': 2, '11,10': 1, '9,10': 1}",0.11071467399597168,63,"{'25': 14, '0': 5, '16': 5, '25,26': 4, '15,22': 2, '28,35': 2, '47,48': 2, '48,49': 2, '27,28': 2, '49,55': 2, '55,68': 2, '0,1': 2, '24,25': 2, '26,27': 2, '23,24': 2, '22,23': 2, '1,2': 2, '26,25': 2, '6,7': 2, '2,3': 2, '3,4': 2, '16,8': 2, '5,6': 2, '35,47': 2, '16,26': 2, '7,8': 2, '4,15': 2, '47,35': 1, '28,27': 1, '1,0': 1, '27,26': 1, '35,28': 1, '8,16': 1, '26,16': 1, '68,55': 1, '48,47': 1, '49,48': 1, '55,49': 1, '2,1': 1, '24,23': 1, '23,22': 1, '22,15': 1, '15,4': 1, '8,7': 1, '7,6': 1, '6,5': 1, '4,3': 1, '3,2': 1, '25,24': 1}"
37,17,0.09746146202087402,8,"{'10': 6, '9': 4, '10,11': 1, '9,10': 1}",0.044883012771606445,2,"{'114,115': 1, '114,113': 1}",0.036901235580444336,4,"{'10': 2, '10,11': 1, '10,9': 1}",0.12370443344116211,72,"{'42': 24, '0': 13, '40': 6, '40,41': 3, '39,40': 2, '53,60': 2, '61,62': 2, '62,72': 2, '14,18': 2, '0,14': 2, '41,53': 2, '80,81': 2, '34,43': 2, '72,81': 2, '33,39': 2, '20,33': 2, '41,42': 2, '19,20': 2, '18,19': 2, '60,61': 2, '61,60': 1, '53,41': 1, '41,40': 1, '42,41': 1, '60,53': 1, '42,43': 1, '14,0': 1, '62,61': 1, '72,62': 1, '81,80': 1, '43,34': 1, '40,39': 1, '39,33': 1, '33,20': 1, '20,19': 1, '19,18': 1, '18,14': 1, '81,72': 1}"
37,18,0.07694220542907715,11,"{'96': 6, '96,109': 2, '96,97': 1, '96,95': 1, '109,96': 1}",0.04801177978515625,11,"{'12': 6, '12,13': 2, '12,17': 1, '12,11': 1, '13,12': 1}",0.04241299629211426,11,"{'12': 6, '12,13': 2, '12,17': 1, '12,11': 1, '13,12': 1}",0.13103175163269043,85,"{'72': 9, '2': 9, '0': 6, '19': 5, '1,2': 4, '33,39': 4, '0,1': 4, '20,33': 4, '19,20': 3, '72,81': 2, '61,62': 2, '60,61': 2, '102,103': 2, '53,60': 2, '2,1': 2, '41,53': 2, '4,5': 2, '40,41': 2, '62,72': 2, '39,40': 2, '92,102': 2, '33,20': 2, '111,122': 2, '39,33': 2, '3,4': 2, '120,121': 2, '38,39': 2, '83,92': 2, '37,38': 2, '104,111': 2, '37,52': 2, '82,83': 2, '18,19': 2, '121,122': 2, '14,18': 2, '81,82': 2, '0,14': 2, '1,0': 2, '103,104': 2, '111,104': 1, '81,72': 1, '104,103': 1, '103,102': 1, '82,81': 1, '102,92': 1, '92,83': 1, '83,82': 1, '122,111': 1, '53,41': 1, '122,121': 1, '121,120': 1, '5,4': 1, '4,3': 1, '2,3': 1, '14,0': 1, '18,14': 1, '19,18': 1, '52,37': 1, '38,37': 1, '39,38': 1, '20,19': 1, '40,39': 1, '60,53': 1, '61,60': 1, '62,61': 1, '72,62': 1, '41,40': 1}"
37,19,0.09235167503356934,9,"{'10': 5, '10,11': 2, '10,9': 1, '11,10': 1}",0.18384099006652832,9,"{'114': 5, '114,115': 2, '114,113': 1, '115,114': 1}",0.0359044075012207,10,"{'10': 6, '10,11': 2, '10,9': 1, '11,10': 1}",0.12870335578918457,68,"{'72': 14, '19': 7, '39,40': 4, '20,33': 4, '33,39': 4, '0': 4, '19,20': 3, '62,72': 2, '82,83': 2, '104,105': 2, '102,103': 2, '105,106': 2, '106,107': 2, '92,102': 2, '107,108': 2, '18,19': 2, '108,112': 2, '0,14': 2, '83,92': 2, '61,62': 2, '103,104': 2, '60,61': 2, '53,60': 2, '41,53': 2, '81,82': 2, '40,41': 2, '72,81': 2, '33,20': 2, '14,18': 2, '39,33': 2, '40,39': 2, '92,83': 1, '83,82': 1, '102,92': 1, '82,81': 1, '103,102': 1, '81,72': 1, '104,103': 1, '19,18': 1, '105,104': 1, '106,105': 1, '107,106': 1, '108,107': 1, '72,62': 1, '62,61': 1, '61,60': 1, '60,53': 1, '53,41': 1, '41,40': 1, '20,19': 1, '14,0': 1, '18,14': 1, '112,108': 1}"
37,20,0.26030802726745605,27,"{'66': 10, '64': 8, '63': 4, '65': 4, '64,65': 3, '65,64': 3, '62,63': 2, '65,66': 2, '66,73': 2, '63,64': 1, '63,62': 1, '73,66': 1, '64,63': 1}",0.18627285957336426,76,"{'67,68': 4, '49,55': 4, '50,51': 4, '92,102': 4, '55,68': 4, '32,36': 4, '83,92': 4, '49,50': 4, '36,51': 4, '66,67': 4, '68': 3, '68,67': 3, '9': 2, '92,83': 2, '101,102': 2, '102,92': 2, '60,61': 2, '9,10': 2, '83,84': 2, '73,85': 2, '84,85': 2, '58,71': 2, '66,73': 2, '67,66': 2, '65,66': 2, '64,65': 2, '63,64': 2, '62,63': 2, '62,72': 2, '72,81': 2, '81,82': 2, '58,59': 2, '59,60': 2, '82': 2, '36,32': 2, '17,30': 2, '30,31': 2, '11,12': 2, '68,55': 2, '55,49': 2, '50,49': 2, '51,36': 2, '51,50': 2, '10,11': 2, '76,77': 2, '71,77': 2, '12,17': 2, '72,62': 1, '11,10': 1, '66,65': 1, '81,72': 1, '62,61': 1, '63,62': 1, '10,9': 1, '82,81': 1, '64,63': 1, '12,11': 1, '82,83': 1, '65,64': 1, '77,71': 1, '17,12': 1, '30,17': 1, '71,58': 1, '31,30': 1, '85,73': 1, '85,84': 1, '84,83': 1, '102,101': 1, '32,31': 1, '31,32': 1, '61,60': 1, '60,59': 1, '77,76': 1, '59,58': 1, '73,66': 1}",0.15303897857666016,69,"{'82,83': 4, '62,63': 4, '81,82': 4, '72,81': 4, '35,47': 4, '62,72': 4, '28,35': 4, '92,102': 4, '64': 3, '83,92': 3, '54,64': 2, '102,92': 2, '76,77': 2, '77,78': 2, '9,10': 2, '78,79': 2, '79,80': 2, '9': 2, '101,102': 2, '46,47': 2, '83,82': 2, '82,81': 2, '81,72': 2, '72,62': 2, '63,62': 2, '64,63': 2, '63,64': 2, '45,46': 2, '45,54': 2, '28,29': 2, '48,49': 2, '10,11': 2, '11,12': 2, '12,17': 2, '17,30': 2, '29,30': 2, '67,68': 2, '55,68': 2, '49,55': 2, '83': 2, '47,35': 2, '47,48': 2, '29,28': 2, '35,28': 2, '78,77': 1, '81,80': 1, '10,9': 1, '11,10': 1, '46,45': 1, '12,11': 1, '17,12': 1, '54,45': 1, '30,17': 1, '30,29': 1, '49,48': 1, '64,54': 1, '68,67': 1, '92,83': 1, '48,47': 1, '102,101': 1, '47,46': 1, '77,76': 1, '55,49': 1, '80,79': 1, '79,78': 1, '68,55': 1}",0.15047335624694824,128,"{'66': 26, '23': 22, '0': 5, '73,85': 5, '102': 5, '45,54': 4, '44,45': 4, '24,34': 4, '34,43': 4, '64,65': 4, '54,64': 4, '43,44': 4, '84,85': 4, '23,24': 3, '66,73': 3, '106,107': 2, '87,93': 2, '86,87': 2, '85,86': 2, '1,2': 2, '85,73': 2, '2,3': 2, '107,108': 2, '85,84': 2, '83,84': 2, '83,92': 2, '92,102': 2, '115,116': 2, '116,117': 2, '117,118': 2, '110,118': 2, '100,110': 2, '100,101': 2, '0,1': 2, '93,106': 2, '65,64': 2, '65,66': 2, '3,4': 2, '108,112': 2, '64,54': 2, '54,45': 2, '4,15': 2, '15,22': 2, '34,24': 2, '22,23': 2, '43,34': 2, '44,43': 2, '45,44': 2, '117,116': 1, '22,15': 1, '116,115': 1, '15,4': 1, '118,117': 1, '118,110': 1, '4,3': 1, '110,100': 1, '101,100': 1, '102,101': 1, '102,92': 1, '112,108': 1, '92,83': 1, '23,22': 1, '84,83': 1, '73,66': 1, '1,0': 1, '86,85': 1, '87,86': 1, '2,1': 1, '93,87': 1, '24,23': 1, '106,93': 1, '3,2': 1, '107,106': 1, '66,65': 1, '108,107': 1}"
37,21,0.09235143661499023,11,"{'10': 8, '9': 7, '10,9': 3}",0.18947672843933105,9,"{'113': 6, '113,114': 2, '114,113': 1}",0.031912803649902344,9,"{'9': 6, '9,10': 2, '10,9': 1}",0.13285589218139648,56,"{'0': 36, '19': 8, '0,14': 2, '14,18': 2, '18,19': 2, '39,40': 2, '33,39': 2, '20,33': 2, '19,20': 2, '14,0': 1, '18,14': 1, '19,18': 1, '40,39': 1, '39,33': 1, '33,20': 1, '20,19': 1}"
